ds,yhat,yhat_lower,yhat_upper
2004-01-29,-1.1896277069006587,-6.027951272324081,4.534015270657563
2004-01-30,-1.2618226947863231,-6.546266597811336,3.730874226111559
2004-01-31,-1.2670034368150027,-6.137126340047125,4.093191617378384
2004-02-01,-1.1905949670208926,-6.469562974762026,4.432437829455653
2004-02-02,-1.0555053943421004,-6.120671758643399,3.860965096753959
2004-02-03,-0.7632355190692319,-5.847836249443474,4.225965250431943
2004-02-04,-0.5674897677659452,-5.650400293691707,4.593923366252634
2004-02-05,-0.4721631474021777,-5.811878203146588,4.505689263610445
2004-02-06,-0.5261020400604437,-5.712102277049965,4.300214357915574
2004-02-07,-0.523144916580879,-5.525005040253762,4.5634480302116245
2004-02-08,-0.4474544232125748,-5.69976580628915,4.723590401136316
2004-02-09,-0.3204781351042332,-5.770465666112536,4.845472733075115
2004-02-10,-0.04210597494529367,-5.24930987719452,5.140421672196403
2004-02-11,0.13566760918201304,-4.8311534065643595,5.4115092617857155
2004-02-12,0.2107035143005831,-4.355275004016517,5.1724441726357
2004-02-13,0.13590363052050947,-5.083276717308946,5.0080375437195555
2004-02-14,0.11911773626578537,-4.99266590416731,5.059144942429127
2004-02-15,0.1777616880607642,-5.108081840347269,5.307104735337114
2004-02-16,0.2918110229364217,-4.824238544187886,5.325161198350207
2004-02-17,0.5626032574544872,-4.4039451508095615,5.8739054866403215
2004-02-18,0.7391419058888307,-4.543771396765138,5.859070039496969
2004-02-19,0.82002994476432,-4.14568618875855,5.980844847891292
2004-02-20,0.758637150156078,-4.576163582314618,6.098763923897864
2004-02-21,0.7629972334692781,-4.3868370208544345,5.6177445424232815
2004-02-22,0.8504250258384136,-4.521739260750041,5.8510836349888375
2004-02-23,1.00051777436461,-4.17936992532757,6.365950827717074
2004-02-24,1.3139735246790671,-3.5009261081141183,6.482234384693691
2004-02-25,1.538919058518907,-3.5794811122266017,6.251778932344782
2004-02-26,1.6728743327209283,-3.526596894809614,6.885965028857579
2004-02-27,1.6679568621843117,-2.952625146097391,6.51231086379438
